domain,dimension,type,group,grpCode,indicator,indCode,date,populationTotal,GNIperCap,value,boundary,ratio
social,income and work,national aggregate,World,WLD,societalPoverty,IW1,2001,5521077455,10502.66052782632,84.58145785980076,NA,0.15418542140199235
social,income and work,national aggregate,World,WLD,societalPoverty,IW1,2002,5591521513,10680.728573237173,84.21768724659651,NA,0.15782312753403488
social,income and work,national aggregate,World,WLD,societalPoverty,IW1,2003,5661619898,10951.0016508136,83.88299294599337,NA,0.16117007054006635
social,income and work,national aggregate,World,WLD,societalPoverty,IW1,2004,5732740103,11366.148395250268,83.299255881497,NA,0.16700744118502997
social,income and work,national aggregate,World,WLD,societalPoverty,IW1,2005,5803890812,11740.827305809282,82.84213662578868,NA,0.17157863374211316
social,income and work,national aggregate,World,WLD,societalPoverty,IW1,2006,5875087997,12213.587722575336,82.20622644969305,NA,0.17793773550306952
social,income and work,national aggregate,World,WLD,societalPoverty,IW1,2007,5947858944,12711.150204462718,81.46675259103881,NA,0.18533247408961187
social,income and work,national aggregate,World,WLD,societalPoverty,IW1,2008,6020959783,12910.891896549618,80.82300411158884,NA,0.19176995888411155
social,income and work,national aggregate,World,WLD,societalPoverty,IW1,2009,6094252162,12729.031149314947,80.42028349275428,NA,0.1957971650724572
social,income and work,national aggregate,World,WLD,societalPoverty,IW1,2010,6168831144,13210.056161205524,79.81551373318119,NA,0.20184486266818807
social,income and work,national aggregate,World,WLD,societalPoverty,IW1,2011,6243969616,13611.253893509856,79.31551655949569,NA,0.2068448344050431
social,income and work,national aggregate,World,WLD,societalPoverty,IW1,2012,6319311431,13881.92457962637,78.58608068943933,NA,0.21413919310560672
social,income and work,national aggregate,World,WLD,societalPoverty,IW1,2013,6393434346,14149.30035956638,77.71354292387896,NA,0.22286457076121038
social,income and work,national aggregate,World,WLD,societalPoverty,IW1,2014,6466912470,14522.132993402276,77.0336670989559,NA,0.22966332901044098
social,income and work,national aggregate,World,WLD,societalPoverty,IW1,2015,6540559806,14843.95003511611,76.40765660580801,NA,0.23592343394191986
social,income and work,national aggregate,World,WLD,societalPoverty,IW1,2016,6614462263,15170.96591587571,75.64092754967889,NA,0.24359072450321106
social,income and work,national aggregate,World,WLD,societalPoverty,IW1,2017,6688718365,15640.688099790752,74.70757922752239,0,0.25292420772477614
social,income and work,national aggregate,World,WLD,societalPoverty,IW1,2018,6761079030,16072.741628426164,73.95985409084031,NA,0.2604014590915969
social,income and work,national aggregate,World,WLD,societalPoverty,IW1,2019,6830768190,16421.106015567988,73.43638883965225,NA,0.2656361116034775
social,income and work,national aggregate,World,WLD,societalPoverty,IW1,2020,6895905900,15783.783953880406,74.02589505355965,NA,0.25974104946440346
social,income and work,national aggregate,World,WLD,societalPoverty,IW1,2021,6953749907,16650.605114805283,72.4897518149641,NA,0.27510248185035907
social,income and work,national aggregate,World,WLD,societalPoverty,IW1,2022,7008038580,17072.054188732785,72.51347965678372,NA,0.27486520343216286
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2000,1964208929,2685.043898866645,NA,NA,NA
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2001,2004223017,2760.762021866834,NA,NA,NA
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2002,2044936485,2838.86732138466,NA,NA,NA
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2003,2085514362,2968.997118766286,NA,NA,NA
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2004,2125536982,3131.20348877371,NA,NA,NA
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2005,2165189197,3295.1341858839087,31.223480262080766,NA,0.6877651973791923
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2006,2204325730,3487.1386077145817,30.152795889689177,NA,0.6984720411031082
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2007,2242822106,3673.3266582465776,29.22098603901974,NA,0.7077901396098026
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2008,2281328821,3754.780899489421,28.211148889018265,NA,0.7178885111098174
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2009,2320683047,3919.548410273382,27.286146510189532,NA,0.7271385348981048
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2010,2360940735,4118.511465415591,26.548909146853727,NA,0.7345109085314627
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2011,2401872638,4263.217063388429,25.852951629978715,NA,0.7414704837002128
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2012,2442649673,4415.367799580202,26.038501219661946,NA,0.7396149878033804
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2013,2482896383,4608.864138968343,25.72512274434197,NA,0.7427487725565802
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2014,2522769607,4847.28726759176,26.21662807092196,NA,0.7378337192907805
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2015,2562032049,5087.6526970775085,26.641162171907936,NA,0.7335883782809206
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2016,2601737248,5311.393733525916,27.57263496173141,NA,0.7242736503826859
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2017,2642135730,5557.466667592415,27.877404078021797,0,0.721225959219782
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2018,2682203135,5800.429811362861,27.954556141964453,NA,0.7204544385803555
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2019,2721824313,5964.230593600589,28.40283024288791,NA,0.7159716975711209
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2020,2761429925,5635.885861530438,28.003152905932364,NA,0.7199684709406763
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2021,2799105553,5896.876638415241,26.052872750096924,NA,0.7394712724990308
social,income and work,national aggregate,Bottom-40,B40,youthNEET,IW2,2022,2835178815,6197.205433451961,24.036408578095276,NA,0.7596359142190472
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2000,1446252852,11373.12209111469,NA,NA,NA
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2001,1460334179,11542.80515099872,NA,NA,NA
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2002,1473649722,11772.842535075551,NA,NA,NA
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2003,1486755199,12142.947330771216,NA,NA,NA
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2004,1500250632,12746.378815640464,NA,NA,NA
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2005,1513729016,13259.553586377446,23.910740190164923,NA,0.7608925980983509
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2006,1527595519,13974.261940565617,23.129765388756027,NA,0.7687023461124397
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2007,1541788439,14735.119861751113,22.80738825632635,NA,0.7719261174367366
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2008,1555964129,15154.733076032497,22.311002191781036,NA,0.7768899780821897
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2009,1570406992,14649.54127240417,22.45418610652535,NA,0.7754581389347465
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2010,1585171053,15229.176261525254,22.157373803841292,NA,0.778426261961587
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2011,1600321493,15725.794196009843,21.719205668583506,NA,0.782807943314165
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2012,1615847031,16042.243240087288,21.12608811086197,NA,0.7887391188913803
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2013,1632046731,16325.644673940147,20.937723284704244,NA,0.7906227671529575
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2014,1649313614,16490.26298551394,20.673019368740004,NA,0.7932698063126
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2015,1666873897,16593.187145171454,20.749150835947987,NA,0.7925084916405202
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2016,1682812715,16691.400249616003,20.916832701027577,NA,0.7908316729897242
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2017,1697154935,17047.19587307313,20.659490678046627,0,0.7934050932195338
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2018,1710832438,17326.80189140739,20.68666473247238,NA,0.7931333526752762
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2019,1723700204,17494.715379500933,20.515486391507093,NA,0.794845136084929
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2020,1735052278,16790.556874658258,21.89918954884943,NA,0.7810081045115056
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2021,1744229316,17601.37713102611,20.869701933670516,NA,0.7913029806632949
social,income and work,national aggregate,Middle-40,M40,youthNEET,IW2,2022,1752306923,18080.26290573061,20.153018032161253,NA,0.7984698196783875
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2000,847838422,43710.450251831775,NA,NA,NA
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2001,853198039,44052.28093231957,NA,NA,NA
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2002,858712445,44273.070673606504,NA,NA,NA
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2003,864497811,44901.67149874854,NA,NA,NA
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2004,870525859,46051.67478116888,NA,NA,NA
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2005,876637525,47010.06201696477,11.349122389153942,NA,0.8865087761084606
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2006,882858865,48010.16803240224,10.770189102048606,NA,0.892298108979514
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2007,889619539,48817.541277942546,10.49665136356678,NA,0.8950334863643321
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2008,896444237,48458.811981020874,10.8673589692116,NA,0.8913264103078841
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2009,902663704,46567.158796825854,12.306808047972648,NA,0.8769319195202735
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2010,908326985,47795.34355276261,12.414569591059768,NA,0.8758543040894022
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2011,913799039,48481.706943656434,12.104686205267502,NA,0.878953137947325
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2012,919156431,48727.0055161179,11.879646180955676,NA,0.8812035381904433
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2013,924220380,49113.27055456763,12.100198608766885,NA,0.8789980139123311
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2014,929101931,49783.240067127146,11.498903578051006,NA,0.88501096421949
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2015,933872951,50551.65876768284,11.028603268775903,NA,0.8897139673122411
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2016,938725227,51150.19793107228,10.629881990515637,NA,0.8937011800948436
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2017,943553307,52222.42927574261,10.015607496132702,0,0.8998439250386729
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2018,948064859,53133.48739736617,9.8488386920794,NA,0.901511613079206
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2019,952416704,53804.188037275264,9.526150236472544,NA,0.9047384976352746
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2020,955492258,50979.77980007228,11.398869828163486,NA,0.8860113017183652
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2021,957299424,53794.94396934196,10.427160979321762,NA,0.8957283902067823
social,income and work,national aggregate,Top-20,T20,youthNEET,IW2,2022,959247039,54911.72513650057,9.565683407504372,NA,0.9043431659249563
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2000,4258300203,13804.05181070608,NA,NA,NA
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2001,4317755235,13890.286066008974,NA,NA,NA
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2002,4377298652,13974.87151770608,NA,NA,NA
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2003,4436767372,14213.698316937627,NA,NA,NA
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2004,4496313473,14649.206695713325,NA,NA,NA
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2005,4555555738,15018.309136424428,24.969113864509147,NA,0.7503088613549085
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2006,4614780114,15476.362897482102,24.11990689724444,NA,0.7588009310275555
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2007,4674230084,15914.08486784246,23.54177375833243,NA,0.7645822624166757
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2008,4733737187,15967.665858859737,22.987336040683992,NA,0.77012663959316
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2009,4793753743,15465.178148533094,22.8826141899112,NA,0.7711738581008879
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2010,4854438773,15919.082468029896,22.470180860532356,NA,0.7752981913946765
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2011,4915993170,16214.133201281373,21.951710603307244,NA,0.7804828939669275
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2012,4977653135,16372.12278460749,21.829306598606145,NA,0.7817069340139386
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2013,5039163494,16566.04966207905,21.675702195784293,NA,0.783242978042157
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2014,5101185152,16796.07898171256,21.743664461572465,NA,0.7825633553842753
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2015,5162778897,17026.16135407534,21.91475671486847,NA,0.7808524328513152
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2016,5223275190,17215.8902947744,22.383350975002077,NA,0.7761664902499793
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2017,5282843972,17583.324472511642,22.368349724869073,0,0.7763165027513093
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2018,5341100432,17894.285868872554,22.41271336681259,NA,0.775872866331874
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2019,5397941221,18087.125394881383,22.55358508308848,NA,0.7744641491691152
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2020,5451974461,17132.578923078847,23.150606429929372,NA,0.7684939357007063
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2021,5500634293,17944.237292674556,21.6898989388511,NA,0.783101010611489
social,income and work,national aggregate,World,WLD,youthNEET,IW2,2022,5546732777,18375.9105148735,20.3070253101288,NA,0.7969297468987119
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2000,3106874362,17140.667342915134,39.31293234206692,0,0.6068706765793308
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2001,3147345703,17283.330877200082,39.319371979129606,0,0.606806280208704
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2002,3187834256,17416.680692490623,39.29297203355724,0,0.6070702796644276
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2003,3228391076,17658.316172354902,39.26254271089004,0,0.6073745728910996
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2004,3269189857,18189.75233340712,39.1550806993221,0,0.608449193006779
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2005,3310183500,18589.064584007105,39.04029304505479,0,0.6095970695494521
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2006,3351236628,19093.633142663035,38.91658132954296,0,0.6108341867045705
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2007,3392526466,19583.397706067968,38.76808913818705,0,0.6123191086181294
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2008,3434876646,19640.163229240527,38.60102125218408,0,0.6139897874781591
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2009,3478301287,18929.624104755232,38.41875114668829,0,0.6158124885331171
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2010,3522427332,19436.85139764196,38.23393866125006,0,0.6176606133874994
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2011,3567860672,19733.84644838837,38.048199248612576,0,0.6195180075138742
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2012,3614012067,19882.734079546903,37.833291702853366,0,0.6216670829714663
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2013,3660572929,20044.533254294252,37.64947896792118,0,0.6235052103207882
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2014,3707520953,20255.09830210746,37.4757792375292,0,0.625242207624708
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2015,3753981981,20428.622225354786,37.29803814391806,0,0.6270196185608193
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2016,3800117560,20597.888985097263,37.14883031682655,0,0.6285116968317346
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2017,3846427812,20932.065164018644,37.00568922002557,0,0.6299431077997443
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2018,3892633363,21236.91959360604,36.87285355829445,0,0.6312714644170555
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2019,3938252720,21446.43173249228,36.76082761424928,0,0.6323917238575072
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2020,3981745176,20300.952913900743,36.69581567943532,0,0.6330418432056468
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2021,4022349653,21159.8107205758,36.66407858322589,0,0.6333592141677411
social,water,global doughnut,World,WLD,drinkingH2O,WA1,2022,4061989045,21527.829858278696,36.6379297173765,0,0.633620702826235
social,water,global doughnut,World,WLD,sanitation,WA2,2000,5378183573,11804.871082894484,66.31017376532745,0,0.33689826234672554
social,water,global doughnut,World,WLD,sanitation,WA2,2001,5445166424,11933.853725933806,65.9243617552961,0,0.340756382447039
social,water,global doughnut,World,WLD,sanitation,WA2,2002,5511978441,12063.380509890856,65.41882707697982,0,0.34581172923020176
social,water,global doughnut,World,WLD,sanitation,WA2,2003,5578561403,12350.50919369416,64.56546809164163,0,0.3543453190835837
social,water,global doughnut,World,WLD,sanitation,WA2,2004,5645403732,12833.509574782594,63.441098944622766,0,0.36558901055377235
social,water,global doughnut,World,WLD,sanitation,WA2,2005,5712594523,13255.43177532767,62.33425516598346,0,0.37665744834016546
social,water,global doughnut,World,WLD,sanitation,WA2,2006,5779723403,13788.80853587095,61.18298972131089,0,0.3881701027868911
social,water,global doughnut,World,WLD,sanitation,WA2,2007,5847831575,14327.578148314524,59.974199447890086,0,0.40025800552109914
social,water,global doughnut,World,WLD,sanitation,WA2,2008,5917136294,14531.76251892094,58.73269265611348,0,0.4126730734388652
social,water,global doughnut,World,WLD,sanitation,WA2,2009,5987090668,14239.762973180745,57.45605740645689,0,0.42543942593543105
social,water,global doughnut,World,WLD,sanitation,WA2,2010,6057241396,14784.79375539475,56.1659322465892,0,0.438340677534108
social,water,global doughnut,World,WLD,sanitation,WA2,2011,6127527177,15186.432389837946,54.85842194364377,0,0.4514157805635623
social,water,global doughnut,World,WLD,sanitation,WA2,2012,6199589650,15507.122255672495,53.516491134747234,0,0.46483508865252765
social,water,global doughnut,World,WLD,sanitation,WA2,2013,6273500093,15800.10581172948,52.15251796181698,0,0.47847482038183015
social,water,global doughnut,World,WLD,sanitation,WA2,2014,6347198489,16155.19441664527,50.75197457361438,0,0.49248025426385617
social,water,global doughnut,World,WLD,sanitation,WA2,2015,6419580785,16488.692841459277,49.33229860483743,0,0.5066770139516257
social,water,global doughnut,World,WLD,sanitation,WA2,2016,6491362414,16792.457662516023,47.901243520511166,0,0.5209875647948884
social,water,global doughnut,World,WLD,sanitation,WA2,2017,6562508271,17255.224307859957,46.47976193623666,0,0.5352023806376334
social,water,global doughnut,World,WLD,sanitation,WA2,2018,6630395543,17675.191375031754,45.0666872465756,0,0.549333127534244
social,water,global doughnut,World,WLD,sanitation,WA2,2019,6694794119,18001.57314011174,43.67451801792409,0,0.5632548198207591
social,water,global doughnut,World,WLD,sanitation,WA2,2020,6754127868,17253.742228800053,42.78253447767987,0,0.5721746552232013
social,water,global doughnut,World,WLD,sanitation,WA2,2021,6806191402,18187.63309757008,41.94855184722412,0,0.5805144815277589
social,water,global doughnut,World,WLD,sanitation,WA2,2022,6855197810,18651.18285837111,41.16790409278907,0,0.5883209590721092
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2000,1054470022,2565.4699931738455,71.3215125744287,NA,0.28678487425571303
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2001,1078630276,2634.963508315605,71.06347365065369,NA,0.2893652634934631
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2002,1103442948,2713.085027215579,70.68900731815131,NA,0.2931099268184869
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2003,1128272108,2802.7578677237548,70.31488113080303,NA,0.2968511886919697
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2004,1152739114,2942.684180764058,69.90187083413298,NA,0.3009812916586702
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2005,1177225751,3062.59655924197,69.5084179715898,NA,0.3049158202841021
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2006,1201784365,3219.451886401424,69.13405582928733,NA,0.30865944170712667
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2007,1226168076,3353.9279084774603,68.72148410201687,NA,0.3127851589798313
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2008,1250880780,3462.6184213511783,68.24338493276844,NA,0.31756615067231564
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2009,1276635316,3556.364950798276,67.69210853866142,NA,0.32307891461338584
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2010,1303436768,3691.682698049829,67.1291261981537,NA,0.328708738018463
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2011,1331105890,3805.874160398956,66.54632746100401,NA,0.3345367253899599
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2012,1358875246,3934.7219017363623,65.88745910658221,NA,0.34112540893417787
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2013,1386484874,4090.3254721487447,65.33659740974443,NA,0.3466340259025557
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2014,1414385985,4260.264332268811,64.80631748694518,NA,0.35193682513054825
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2015,1442454925,4387.760548720054,64.28936076194994,NA,0.3571063923805006
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2016,1471236066,4494.331337270759,63.80389566510443,NA,0.36196104334895574
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2017,1501059086,4614.770800238382,63.321728258371095,0,0.36678271741628904
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2018,1531255584,4773.7833522358005,62.832824911844995,NA,0.3716717508815501
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2019,1561757660,4914.764402729938,62.3668099749252,NA,0.37633190025074803
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2020,1593495343,4761.126270664425,61.923360630947535,NA,0.3807663936905247
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2021,1625700933,4840.501745478694,61.51586275884058,NA,0.38484137241159416
social,water,national aggregate,Bottom-40,B40,drinkingH2O,WA1,2022,1657748116,5017.3680425846715,61.17546996343395,NA,0.3882453003656605
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2000,1171366737,10961.722899358358,37.80705012406981,NA,0.6219294987593019
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2001,1182137543,11249.691089875285,37.600054649904,NA,0.62399945350096
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2002,1192136458,11552.629026043764,37.41451791529526,NA,0.6258548208470475
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2003,1201938068,11864.368363308577,37.24159898439088,NA,0.6275840101560912
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2004,1212109060,12486.171116438434,36.93944981149342,NA,0.6306055018850658
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2005,1222323936,12936.629740296186,36.63912340592174,NA,0.6336087659407826
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2006,1232328721,13574.13400743616,36.31888805992955,NA,0.6368111194007046
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2007,1242199242,14337.775593187587,35.999393533827785,NA,0.6400060646617222
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2008,1252786710,14814.069414293484,35.68820117148016,NA,0.6431179882851984
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2009,1264042051,14359.170261195895,35.381189458680524,NA,0.6461881054131947
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2010,1275374286,14903.963051837816,35.09680146782833,NA,0.6490319853217167
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2011,1287038211,15340.125126611563,34.82552862734599,NA,0.6517447137265401
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2012,1299280617,15669.35564854578,34.56056689105432,NA,0.6543943310894568
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2013,1312391100,15910.589391385693,34.283120318067304,NA,0.6571687968193269
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2014,1325922673,16089.136241008951,34.0145827810811,NA,0.659854172189189
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2015,1338881472,16140.64567935883,33.72871719580199,NA,0.6627128280419801
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2016,1350873013,16311.20750854374,33.48243990235497,NA,0.6651756009764503
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2017,1362343261,16635.59021386123,33.23488028092065,0,0.6676511971907935
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2018,1373729760,16956.767375461583,33.02337441933099,NA,0.6697662558066901
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2019,1384575451,17197.426340908914,32.844604258293,NA,0.6715539574170699
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2020,1393732501,16432.15001935703,32.72045982196951,NA,0.6727954017803048
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2021,1400811716,17137.124894500303,32.61991460848914,NA,0.6738008539151086
social,water,national aggregate,Middle-40,M40,drinkingH2O,WA1,2022,1406639158,17524.104335411233,32.481241063362205,NA,0.6751875893663779
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2000,881037603,42800.09275678073,3.005574003576527,NA,0.9699442599642347
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2001,886577884,43149.94120602759,2.9912837588283594,NA,0.9700871624117164
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2002,892254850,43435.40026600493,2.975590188130326,NA,0.9702440981186967
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2003,898180900,44072.90427991882,2.9597910834623207,NA,0.9704020891653768
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2004,904341683,45269.40017145656,2.93266392768156,NA,0.9706733607231844
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2005,910633813,46248.11263099622,2.875532134849919,NA,0.9712446786515008
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2006,917123542,47311.40203167276,2.8105663134264205,NA,0.9718943368657358
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2007,924159148,48167.39822785916,2.7476426994493153,NA,0.9725235730055068
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2008,931209156,47863.947210544546,2.701545285169402,NA,0.972984547148306
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2009,937623920,46022.88705006844,2.6562290489860345,NA,0.9734377095101396
social,water,national aggregate,Top-20,T20,drinkingH2O,WA1,2010,943616278,47312.54796225635,2.56051236443146,NA,0.9743948763556854
