"Social.Category","Source","gender.main","gender_norm.main","gender.ext","gender_norm.ext","gender.red","gender_norm.red","age.main","age_norm.main","age.ext","age_norm.ext","age.red","age_norm.red"
"paralytic","GPT2",-0.27741998,0.332891247408869,-0.026700893,0.287994302644577,-0.17063653,0.368159318552449,-0.09512538,0.224813183668913,-0.008308325,0.296121429753723,-0.08192265,0.182665977166055
"paramedic","GPT2",-0.25231773,0.397881914614687,-0.022496682,0.323445603813208,-0.14970589,0.433138098817459,-0.08104302,0.299848010671489,-0.00064899586,0.347235480588003,-0.06863994,0.301440120764367
"paramour","GPT2",-0.32156447,0.218599506287632,-0.037423015,0.197581814739281,-0.20804302,0.25203157022773,-0.11426914,0.122809775165024,-0.014779915,0.252933681297908,-0.09679597,0.0496685808919788
"paranoiac","GPT2",-0.2778812,0.3316971315217,-0.021735393,0.329865045086581,-0.18310885,0.329439234471174,-0.106823474,0.162482405337023,-0.02160744,0.207370623026944,-0.083121926,0.171942037560507
"paraplegic","GPT2",-0.245335,0.41596046460993,-0.031314783,0.249088452308107,-0.12717593,0.503081938098984,-0.06666325,0.376467522904299,0.010149941,0.419301505892435,-0.06319463,0.350132144596651
"paraprofessional","GPT2",-0.25266603,0.396980152844814,-0.02625284,0.291772434104322,-0.14241381,0.455776224741696,-0.072324045,0.346305194038821,0.0055430876,0.38855795974504,-0.06173995,0.363139909669411
"parapsychologist","GPT2",-0.24633649,0.413367569419261,-0.020572055,0.339674696837864,-0.13013993,0.493880255555808,-0.071585655,0.350239546371132,0.0039755087,0.378096820640455,-0.065455884,0.32991198566009
"paratrooper","GPT2",-0.24829195,0.408304810101101,-0.023453504,0.315377363449732,-0.14567861,0.445640714226527,-0.08337348,0.287430655701411,-0.0037339707,0.3266480952032,-0.07378832,0.255403248362675
"parent","GPT2",-0.3054527,0.260313483407877,-0.02605284,0.293458900419578,-0.19919331,0.279505329343508,-0.106235564,0.165614957348411,-0.012493473,0.268192108045402,-0.08424227,0.161923908794954
"parishioner","GPT2",-0.25358188,0.394608982827766,-0.01633198,0.375428415146147,-0.1534856,0.421404059841323,-0.08898187,0.257547555609312,-0.008624024,0.294014632351578,-0.07363548,0.256769945377634
"parliamentarian","GPT2",-0.24505828,0.41667690307378,-0.010723287,0.422722774231692,-0.14877771,0.43601961626109,-0.08273893,0.290811718923377,-0.005422466,0.315380028115324,-0.06560774,0.328554087584301
"parodist","GPT2",-0.2921512,0.294751566043426,-0.028363315,0.273976209120879,-0.18708274,0.317102367318172,-0.10058652,0.195714673537313,-0.012274809,0.269651348483739,-0.08032842,0.196921599922913
"part-owner","GPT2",-0.27743426,0.332854275953015,-0.01903569,0.352629835940051,-0.1736312,0.358862421568113,-0.08526451,0.277354708991721,-0.004681216,0.320326713326048,-0.06025993,0.376374265309817
"part-timer","GPT2",-0.25801393,0.383134239066169,-0.020059504,0.343996696819616,-0.1545833,0.417996270729433,-0.07763302,0.318017462388302,0.0014308388,0.361115126258659,-0.061418545,0.366013916827831
"participant","GPT2",-0.33447397,0.185176326361788,-0.024297018,0.3082645737125,-0.23667048,0.163158156281221,-0.11489003,0.119501496315624,-0.025551252,0.181051841921679,-0.073507436,0.257914916279122
"partisan","GPT2",-0.08342986,0.83513894752088,0.022499094,0.702864906577102,-0.019991115,0.835835190824688,-0.051603988,0.456707562141789,0.0046815253,0.382808377974345,-0.061206266,0.36791211805551
"partner in crime","GPT2",-0.19258176,0.552540582522414,0.0072225034,0.574047629282863,-0.10913796,0.559080478471225,-0.06776216,0.37061221727787,-0.0022590952,0.336490584003888,-0.051690254,0.453004405380254
"partner","GPT2",-0.28951478,0.301577356354444,-0.014728936,0.388945813685509,-0.19488265,0.2928876926605,-0.10470125,0.173790219559974,-0.017615685,0.23400934872453,-0.07470549,0.247201903811446
"party boss","GPT2",-0.15701582,0.644622135785651,0.015378002,0.642817497647928,-0.07659741,0.660102007108312,-0.054883286,0.439234527925941,0.004075233,0.378762324478512,-0.042738087,0.533054784314528
"party girl","GPT2",-0.16640504,0.620313092877457,0.015137766,0.640791748039369,-0.07493824,0.665252869330026,-0.053650364,0.445803887676556,0.008056454,0.40533075219025,-0.048114732,0.484976763691693
"party man","GPT2",-0.1842468,0.574120106729758,0.00023696036,0.515143214129228,-0.09931892,0.589563504435712,-0.060776424,0.407834209347783,0.0047109947,0.383005040160043,-0.050478753,0.463837661074574
"party pooper","GPT2",-0.19247694,0.552811965435759,-0.0015354031,0.50019805776083,-0.09225757,0.611485333391938,-0.052696176,0.450888073246868,0.01318416,0.439550175374255,-0.050089795,0.46731572792582
"partygoer","GPT2",-0.2223705,0.4754164168472,-0.0016869612,0.49892006960856,-0.1311806,0.490649515011879,-0.07613942,0.325975788805966,-0.00069885515,0.346902747755004,-0.059923217,0.379385156778005
"passenger","GPT2",-0.25808674,0.382945731243992,-0.010984569,0.420519557772779,-0.16441359,0.387478319350434,-0.09158893,0.243656397019038,-0.009064456,0.29107543712631,-0.070092894,0.2884477896032
"passer-by","GPT2",-0.27171335,0.34766592661877,-0.013495298,0.399348258346604,-0.17112137,0.366654141843868,-0.08902797,0.257301921672613,-0.008868803,0.29238111510477,-0.0656322,0.328335365986644
"passerby","GPT2",-0.28333136,0.317586462765774,-0.010807271,0.42201459329659,-0.18926935,0.310314077484929,-0.10890974,0.151366185584698,-0.02470115,0.18672494410179,-0.078266695,0.215357568276527
"pastor","GPT2",-0.23670708,0.438298473250527,-0.013829727,0.396528242129881,-0.14041378,0.461985280455875,-0.07844231,0.313705334652261,-0.0010578078,0.344507299842552,-0.06171222,0.363387871644187
"pastry cook","GPT2",-0.22131729,0.478143217058648,-0.0075489916,0.449489485565543,-0.11686881,0.535080199291431,-0.063127935,0.395304688650993,0.010150233,0.419303454536052,-0.05465439,0.426499067620947
"patentee","GPT2",-0.26069817,0.376184640980717,-0.010301215,0.426281825284754,-0.16798,0.376406466233428,-0.09776583,0.210744113643793,-0.0125577105,0.267763423133127,-0.07725925,0.22436615290251
"pathfinder","GPT2",-0.30085817,0.272208893986497,-0.0199815,0.344654452411892,-0.19491315,0.292793005981159,-0.09777621,0.210688806045898,-0.009338669,0.289245493933475,-0.07213453,0.270191457315626
"pathologist","GPT2",-0.25157672,0.399800417310907,-0.0061971513,0.460888651213317,-0.15279981,0.423533082065103,-0.08005004,0.305138891072006,-0.004079432,0.324342680965644,-0.05688198,0.406579932554522
"patient","GPT2",-0.19088128,0.556943189052512,-0.0066492544,0.457076367967454,-0.100867525,0.584755889187813,-0.07324309,0.341408260386892,0.0023564422,0.367292082278594,-0.07166686,0.274373367764369
"patriarch","GPT2",-0.30174747,0.269906462915731,-0.025737606,0.296117058031694,-0.19371967,0.296498142310993,-0.09560746,0.222244524054942,-0.008862254,0.292424819443988,-0.06957325,0.293094452149925
"patrician","GPT2",-0.29070327,0.298500311146646,-0.023402471,0.315807690627064,-0.18937683,0.309980407835893,-0.09866079,0.205975511735148,-0.013480881,0.261602702918183,-0.07205578,0.270895640709555
"patriot","GPT2",-0.315662,0.233881222606381,-0.035265807,0.215772107874278,-0.20347765,0.266204675974065,-0.09950615,0.201471192760566,-0.0025436096,0.334591895066662,-0.08239734,0.178421293797625
"patrioteer","GPT2",-0.26719067,0.359375314851235,-0.016935974,0.370335337468065,-0.16147709,0.396594628658138,-0.08209698,0.294232211454054,-0.00038978457,0.348965310813562,-0.06587945,0.326124453679992
"patrolman","GPT2",-0.28187105,0.321367260153551,-0.01411416,0.394129808762646,-0.18610336,0.320142834203845,-0.10224396,0.186883360911648,-0.01704812,0.237796958021832,-0.074972704,0.244812473190173
"patron saint","GPT2",-0.27879146,0.329340434224416,-0.008344939,0.442777793171467,-0.17879131,0.342842956619441,-0.08958278,0.254345735893432,-0.010804442,0.279463750093503,-0.059331685,0.384674642636764
"patron","GPT2",-0.3182715,0.227125129185529,-0.02128281,0.333681375008367,-0.21210314,0.239427003653102,-0.10408617,0.177067541073751,-0.013883558,0.258915463308606,-0.07362346,0.256877428354079
"patroness","GPT2",-0.25154674,0.399878036655899,-0.005030699,0.470724563774828,-0.15208872,0.425740647665517,-0.08216326,0.293879052726843,-0.004319014,0.322743845571168,-0.06343025,0.348025227882018
"pauper","GPT2",-0.28945717,0.301726510806245,-0.018706081,0.355409208318576,-0.1839349,0.326874777701677,-0.09678646,0.215962476085991,-0.011853425,0.272463428080145,-0.07222969,0.26934053551542
"pavement artist","GPT2",-0.23460557,0.443739361499177,-0.0020890632,0.495529412217076,-0.13571498,0.476572617140717,-0.08067056,0.301832583688042,-0.0070419153,0.304572735161761,-0.06245365,0.356757996167865
"pawnbroker","GPT2",-0.28029197,0.325455557528143,-0.021731712,0.329896084499113,-0.17628194,0.350633248833802,-0.09635288,0.218272713879356,-0.011181189,0.276949552706542,-0.07528506,0.242019382292473
"payee","GPT2",-0.25935903,0.379651724691619,-0.021286594,0.333649467065682,-0.15330422,0.42196715065768,-0.08068668,0.301746691734471,0.0042048194,0.379627111160996,-0.07071621,0.282874090855646
"paymaster","GPT2",-0.2688222,0.355151222458469,-0.03018182,0.258641971987761,-0.15520176,0.416076273230899,-0.0788037,0.311779745750226,0.009789319,0.416894917677849,-0.075397626,0.241012815842683
"peace officer","GPT2",-0.21179901,0.502786401149787,0.0005325519,0.517635740005651,-0.12443052,0.511605012077007,-0.07135327,0.35147775987178,-0.0016278261,0.340703318602144,-0.052538916,0.445415660142691
"peacekeeper","GPT2",-0.2468537,0.412028493321082,-0.0144733135,0.391101307363866,-0.14589173,0.44497908717403,-0.080277,0.30392958351727,0.00081583485,0.35701093611498,-0.06783758,0.308614832992334
"peacemaker","GPT2",-0.25914398,0.380208497211318,-0.020624237,0.339234680911551,-0.14589521,0.444968283579141,-0.079189986,0.309721503865804,-0.0009695338,0.345096390824395,-0.067588314,0.31084377239387
"peacenik","GPT2",-0.27916667,0.328369001454752,-0.026432399,0.290258333078817,-0.167658,0.377406109208766,-0.09315335,0.23532072146044,-0.009959525,0.285102250502528,-0.07707671,0.225998427654608
"peasant","GPT2",-0.24561383,0.415238563276902,-0.011530773,0.41591378453649,-0.14832777,0.437416446572655,-0.08776109,0.264052219323931,-0.009708587,0.286776869448105,-0.07028161,0.286760288988996
"pedagog","GPT2",-0.2534082,0.395058646865066,-0.018589666,0.356390858199028,-0.14832489,0.43742538747877,-0.07744976,0.318993923890245,-0.0027849302,0.332981457234537,-0.06121335,0.367848772847096
"pedaler","GPT2",-0.22704054,0.463325508045086,-0.0024583188,0.492415726561479,-0.13739017,0.471372021128739,-0.08282615,0.290346985909084,-0.009932378,0.28528341429803,-0.063398324,0.348310710536425
"pedaller","GPT2",-0.23775774,0.435578275084766,0.0010659979,0.522133933555689,-0.14878759,0.435988943985947,-0.08945452,0.255029141722523,-0.016540859,0.241182132371481,-0.06425228,0.340674626290767
"peddler","GPT2",-0.26926127,0.354014453752474,-0.014126729,0.394023822787064,-0.16521977,0.384975548624166,-0.08577949,0.274610748802535,-0.009018298,0.291383469633502,-0.061302442,0.367052111171771
"pedestrian","GPT2",-0.21671847,0.490049734608249,-0.003357299,0.484835227434571,-0.12387833,0.51331927560046,-0.07431543,0.335694527291875,-0.0016039098,0.340862922524579,-0.06206432,0.360239389447334
"pediatrician","GPT2",-0.18877763,0.562389617841466,-0.001791718,0.49803672553609,-0.09810691,0.593326166803848,-0.06348413,0.39340678018933,0.004772721,0.383416966737207,-0.05784176,0.397997568899606
"pedophile","GPT2",-0.21087676,0.505174141006994,-0.0006350167,0.507790414432401,-0.12167528,0.520158603106109,-0.074529156,0.334555734260313,-0.0044381674,0.32194868285739,-0.061525553,0.365057050077133
"peer","GPT2",-0.24513806,0.416470349660055,-0.013267902,0.401265736817723,-0.15242782,0.424687918060122,-0.08386335,0.284820488747595,0.00017613918,0.352741967332311,-0.069760315,0.291421714796462
"pen pal","GPT2",-0.29906657,0.27684741361585,-0.025059553,0.301834625753983,-0.19615522,0.28893702290545,-0.10199233,0.18822411725637,-0.015151136,0.250456361324066,-0.07591961,0.236345228989396
"percussionist","GPT2",-0.23761976,0.435935510482432,-0.008950806,0.437668921736343,-0.14137207,0.459010287080605,-0.081347376,0.298226315173917,-0.004100688,0.324200830387784,-0.066111095,0.324053081460481
"perfectionist","GPT2",-0.19314645,0.551078578922559,-0.0021768147,0.49478946247276,-0.09975152,0.588220505829715,-0.06241873,0.399083534986718,0.008161664,0.406032864501914,-0.05968023,0.381557949290265
"performer","GPT2",-0.26354775,0.368806971430921,-0.0005891421,0.50817724427053,-0.17569177,0.352465420556645,-0.106072605,0.166483249337361,-0.027708843,0.166653294211065,-0.07170437,0.274037952918575
"performing artist","GPT2",-0.14582478,0.673596158286702,0.010296917,0.599972104160679,-0.0611949,0.707918811220352,-0.050042257,0.465028909942127,0.011171076,0.426115986030921,-0.051398605,0.4556123340489
"perfumer","GPT2",-0.28644747,0.309518737044505,-0.016051909,0.377790066683047,-0.18595366,0.320607575052939,-0.102529764,0.185360515756671,-0.016710304,0.240051351831135,-0.0757376,0.237972764475478
"perpetrator","GPT2",-0.25335056,0.395207878987993,-0.008064533,0.445142269539445,-0.15757433,0.408710674056992,-0.08749576,0.265465973172618,-0.010829203,0.279298509118795,-0.06747646,0.311843972131578
"persecutor","GPT2",-0.2718432,0.34732974009618,-0.003841443,0.480752764695905,-0.18675253,0.3181274980849,-0.10448667,0.174933562946893,-0.028836977,0.159124762982039,-0.06569962,0.327732495581327
"person of color","GPT2",-0.114802666,0.753913575529975,0.029527202,0.762128243586988,-0.04458479,0.759484586938038,-0.027745677,0.583831441836575,0.015620023,0.455805753758675,-0.014505986,0.785506551932434
"person of colour","GPT2",-0.11968895,0.741262802897358,0.030167516,0.767527583547921,-0.049769904,0.743387497539194,-0.03004523,0.571578768169785,0.014105344,0.445697638806506,-0.014495328,0.785601855889418
"person","GPT2",-0.2332264,0.447310084382196,-0.008354807,0.442694582923473,-0.14413503,0.450432729455945,-0.079903536,0.305919506131924,-0.0024870322,0.334969460783817,-0.063360855,0.348645758759753
"pervert","GPT2",-0.27024773,0.351460471795803,-0.01725862,0.367614679414306,-0.17461744,0.355800657940791,-0.0970135,0.214752742268459,-0.013473147,0.2616543152803,-0.0769505,0.227126998907277
"pessimist","GPT2",-0.26542917,0.363935904451094,-0.023101782,0.318343199976403,-0.15060803,0.430337422066615,-0.078043595,0.315829801790464,0.00035788398,0.353954829813641,-0.065886356,0.326062700149599
"pet sitter","GPT2",-0.22575955,0.466642039223924,-0.009976426,0.429020553825082,-0.12449834,0.511394466155928,-0.06994836,0.358963520696258,0.0054689078,0.388062925519618,-0.06207011,0.360187615201609
"pharmacist","GPT2",-0.24115881,0.426772777230442,-0.006908822,0.454887607897796,-0.14193174,0.457272802037104,-0.080585495,0.302285834248244,-0.0069067627,0.305474667529533,-0.059509113,0.383088079446695
"pharmacologist","GPT2",-0.24525389,0.416170461443563,-0.016377404,0.375045384916626,-0.13848007,0.46798844697091,-0.07983703,0.306273869051536,-0.0044158446,0.322097652657892,-0.06547214,0.32976662432356
"philanderer","GPT2",-0.30397585,0.264137103476314,-0.015547337,0.382044785091152,-0.20273893,0.268498018392518,-0.10830232,0.154602692435674,-0.028005708,0.164672184322253,-0.068636365,0.301472088454949
"philanthropist","GPT2",-0.2733894,0.343326570275402,-0.010152464,0.427536143039057,-0.17513949,0.354179963483415,-0.09085124,0.247587019551875,-0.017168049,0.236996619390281,-0.05718223,0.403895093646242
"philologist","GPT2",-0.2624016,0.371774396789921,-0.011438347,0.416693151214759,-0.16935328,0.372143144167675,-0.09450723,0.22810686301752,-0.019596728,0.220788982977604,-0.06207116,0.36017822608969
"philosopher","GPT2",-0.2849565,0.313378914322791,-0.022749618,0.321312763593631,-0.17739181,0.347187678184614,-0.0862262,0.272230550627632,-0.010092991,0.284211573553679,-0.05638119,0.411058002419225
"phonetician","GPT2",-0.2464065,0.413186310902153,-0.011769569,0.413900177485401,-0.15042576,0.43090327587132,-0.093617216,0.232849111228748,-0.01592209,0.245311448339312,-0.07506112,0.244021856314522
"phonologist","GPT2",-0.25215724,0.398297429247035,-0.012896273,0.404399435769084,-0.15359868,0.421053005097065,-0.090878785,0.247440251942626,-0.0142249875,0.256636955034535,-0.069418296,0.294480052576881
"photographer's model","GPT2",-0.19548741,0.545017745638605,0.004828573,0.553861214379534,-0.09345154,0.607778675866271,-0.059107482,0.416726807907068,0.0045236954,0.381755110072638,-0.05007317,0.467464388864538
"photographer","GPT2",-0.3058753,0.259219356149915,-0.022444634,0.32388448980709,-0.18450142,0.32511602696134,-0.09244192,0.239111423230203,-0.008669702,0.293709803094167,-0.06916738,0.296723746297147
"photojournalist","GPT2",-0.30882502,0.251582420382391,-0.0061698775,0.461118632938262,-0.19878379,0.280776676521335,-0.103087865,0.182386794591684,-0.017474307,0.234952825907292,-0.06245514,0.356744672570952
"physical therapist","GPT2",-0.15319635,0.654510886940333,-0.0025578393,0.491576536706842,-0.058323503,0.716833009482641,-0.040461253,0.516079229466055,0.024050198,0.512063995912226,-0.05071538,0.461721739754509
"physician","GPT2",-0.2745829,0.340236553989605,-0.021373091,0.332920095681329,-0.1670586,0.379266935293914,-0.07657554,0.3236520171688,0.004207398,0.379644319285764,-0.05739661,0.401978105252714
"physicist","GPT2",-0.25214705,0.398323811539412,-0.01800364,0.361332423743348,-0.14478011,0.448430090665476,-0.07142214,0.35111080088652,0.0042342274,0.37982336359766,-0.056833673,0.407011894296877
"physiologist","GPT2",-0.24038784,0.428768847490904,-0.012868449,0.404634056962862,-0.1368693,0.472989052298194,-0.065148845,0.384536704290575,0.0070283078,0.398469483249943,-0.048916098,0.477810939823009
"physiotherapist","GPT2",-0.28266096,0.31932215352237,-0.027953865,0.277428827284785,-0.16238196,0.393785476673373,-0.07345804,0.340262945534538,0.008735607,0.409863036980698,-0.059167128,0.386146113198728
"phytochemist","GPT2",-0.25147083,0.400074570494403,-0.0027857195,0.489654975300773,-0.15434873,0.418724488905597,-0.09743734,0.212494401970613,-0.023824736,0.192573637757469,-0.0687533,0.300426454357564
"phytologist","GPT2",-0.23481353,0.443200945255529,-0.00014609098,0.511913198219611,-0.14011006,0.462928173513234,-0.086557135,0.270467234644083,-0.016401712,0.242110721116192,-0.06109014,0.368950518065711
"pianist","GPT2",-0.26141346,0.374332728329634,-0.008427152,0.442084545895587,-0.16722581,0.378747834977435,-0.096843526,0.21565841217641,-0.01872954,0.226576107503091,-0.068454936,0.303094428632435
"piano maker","GPT2",-0.22124545,0.478329213514427,0.0038675542,0.545757585206898,-0.12845872,0.499099540545151,-0.080529615,0.302583578811862,-0.010943945,0.278532785605204,-0.057638552,0.399814657142316
"piano player","GPT2",-0.21432744,0.496240201001067,0.0032488462,0.540540434202002,-0.11964483,0.526462097141126,-0.0692659,0.362599862050702,-0.0031580846,0.330491234837509,-0.049788658,0.470008498398168
"piano teacher","GPT2",-0.21342312,0.498581519415455,0.0043286327,0.54964555200159,-0.118005164,0.531552409559762,-0.069438264,0.361681457541694,-0.0033228141,0.329391922889556,-0.05021363,0.466208393950111
"piano tuner","GPT2",-0.2299349,0.455831901394932,-0.0053962385,0.467642213506602,-0.13081224,0.491793081739816,-0.07290016,0.343235489148548,-0.0020993785,0.337556443346614,-0.05549644,0.41896944696244
"pilgrim","GPT2",-0.2656069,0.363475754811819,-0.015320985,0.383953460208106,-0.16453618,0.387097740989109,-0.08837828,0.260763655128887,-0.009430505,0.288632632168872,-0.06611193,0.324045614881002
"pill pusher","GPT2",-0.22340064,0.472749345731447,-0.013445528,0.399767935489156,-0.12188546,0.519506103228604,-0.06681181,0.375675952890501,0.0075992215,0.402279439885883,-0.060611043,0.373234608878167
"pimp","GPT2",-0.281984,0.32107482836513,-0.02148211,0.332000811325215,-0.1738455,0.358197131227694,-0.09064366,0.248693064944068,-0.008944249,0.291877630973359,-0.06934595,0.295126971330114
"pip-squeak","GPT2",-0.2696562,0.352991965162822,-0.033912733,0.227181676489518,-0.14873308,0.436158169261057,-0.076859176,0.322140723735618,0.0068626795,0.397364173216773,-0.07219026,0.269693119023009
